Wall time,Step,Value
1743586665.8643947,725000,0.4000000059604645
1743587495.9311004,730000,0.0
1743588323.811931,735000,0.20000000298023224
1743589139.9622502,740000,0.20000000298023224
1743589959.0849454,745000,0.10000000149011612
1743590780.478293,750000,0.4000000059604645
1743591604.7262425,755000,0.20000000298023224
1743592414.2163956,760000,0.20000000298023224
1743593225.7418602,765000,0.5
1743594038.227817,770000,0.20000000298023224
1743594866.3342502,775000,0.30000001192092896
1743595674.2384982,780000,0.6000000238418579
1743596501.335756,785000,0.30000001192092896
1743597322.8209543,790000,0.6000000238418579
1743598144.8824735,795000,0.30000001192092896
1743598973.4079063,800000,0.20000000298023224
1743599797.1455548,805000,0.6000000238418579
1743600624.6453881,810000,0.4000000059604645
1743601444.575523,815000,0.6000000238418579
1743602274.3880067,820000,0.4000000059604645
1743603108.2929678,825000,0.4000000059604645
1743603930.6058543,830000,0.4000000059604645
1743604747.6696641,835000,0.30000001192092896
1743605591.6244826,840000,0.5
1743606407.1891239,845000,0.30000001192092896
1743607220.7962673,850000,0.30000001192092896
1743608045.3081126,855000,0.10000000149011612
1743608869.224049,860000,0.30000001192092896
1743609695.8675318,865000,0.4000000059604645
1743610522.8343015,870000,0.699999988079071
1743611353.723739,875000,0.6000000238418579
1743612179.3816185,880000,0.20000000298023224
1743613004.2644832,885000,0.4000000059604645
1743613834.6089897,890000,0.4000000059604645
1743614654.6505377,895000,0.30000001192092896
1743615504.7548575,900000,0.6000000238418579
1743616321.5264437,905000,0.4000000059604645
1743617154.6462429,910000,0.6000000238418579
1743617988.1140702,915000,0.6000000238418579
1743618817.8298478,920000,0.699999988079071
1743619647.2773879,925000,0.4000000059604645
1743620485.5009449,930000,0.8999999761581421
1743621313.3603902,935000,0.5
1743622145.6604784,940000,0.6000000238418579
1743622973.5056686,945000,0.4000000059604645
1743623794.4113572,950000,0.5
1743624639.234519,955000,0.800000011920929
1743625465.3888655,960000,0.30000001192092896
1743626320.874959,965000,0.4000000059604645
1743627146.8650517,970000,0.6000000238418579
1743627988.3089626,975000,0.6000000238418579
1743628824.0237122,980000,0.6000000238418579
1743629658.9951537,985000,0.699999988079071
1743630486.8650446,990000,0.5
1743631313.3072584,995000,0.5
1743632165.3424373,1000000,0.800000011920929
1743633009.7645059,1005000,0.4000000059604645
1743633851.4895058,1010000,0.6000000238418579
1743634681.1640558,1015000,0.30000001192092896
1743635534.856247,1020000,0.6000000238418579
1743636380.6902485,1025000,0.4000000059604645
1743637227.9995322,1030000,0.4000000059604645
1743638064.0124953,1035000,0.6000000238418579
1743638901.9960642,1040000,0.30000001192092896
1743639734.5394738,1045000,0.5
1743640569.3624454,1050000,0.6000000238418579
1743641416.1123123,1055000,0.8999999761581421
1743642267.4712145,1060000,0.4000000059604645
1743643111.441803,1065000,0.5
1743643955.7865915,1070000,0.800000011920929
1743644803.140279,1075000,0.5
1743645642.7749732,1080000,0.4000000059604645
1743646481.5254977,1085000,0.800000011920929
1743647322.825421,1090000,0.6000000238418579
1743648159.1428542,1095000,0.6000000238418579
1743648985.98424,1100000,0.6000000238418579
1743649813.126142,1105000,0.800000011920929
1743650651.043693,1110000,0.4000000059604645
1743651497.154585,1115000,0.800000011920929
1743652336.9891994,1120000,0.5
1743653172.6103334,1125000,0.6000000238418579
1743654023.7934911,1130000,0.800000011920929
1743654868.8155413,1135000,0.800000011920929
1743655704.6509788,1140000,0.4000000059604645
1743656533.7320235,1145000,0.20000000298023224
1743657370.3069406,1150000,0.6000000238418579
1743658216.8601913,1155000,0.699999988079071
1743659049.862977,1160000,0.5
1743659885.705387,1165000,0.699999988079071
1743660724.0550377,1170000,1.0
1743661548.360407,1175000,0.699999988079071
1743662378.9775143,1180000,0.5
1743663210.6801012,1185000,0.800000011920929
1743664040.046373,1190000,0.699999988079071
1743664887.576445,1195000,0.5
1743665731.7625632,1200000,0.5
1743666568.6137328,1205000,0.4000000059604645
1743667401.0846508,1210000,0.4000000059604645
1743668240.4668715,1215000,0.699999988079071
1743669067.7705367,1220000,0.6000000238418579
1743669901.8497176,1225000,0.6000000238418579
1743670737.8929298,1230000,0.6000000238418579
1743671573.8148518,1235000,0.5
1743672413.0752006,1240000,0.5
1743673248.4298542,1245000,0.6000000238418579
1743674082.9791784,1250000,0.6000000238418579
1743674918.5387712,1255000,0.800000011920929
1743675755.2675507,1260000,0.699999988079071
1743676589.2330456,1265000,0.30000001192092896
1743677422.759051,1270000,0.30000001192092896
1743678270.1015742,1275000,0.800000011920929
1743679105.5412893,1280000,0.6000000238418579
1743679938.432304,1285000,0.6000000238418579
1743680770.6886258,1290000,0.6000000238418579
1743681615.82947,1295000,0.5
1743682470.416683,1300000,0.699999988079071
1743683310.5395746,1305000,0.800000011920929
1743684156.7635849,1310000,0.6000000238418579
1743685000.0335484,1315000,0.5
1743685835.768131,1320000,0.699999988079071
1743686687.1617947,1325000,0.800000011920929
1743687534.1112835,1330000,0.8999999761581421
1743688384.132569,1335000,0.6000000238418579
1743689215.3287506,1340000,0.4000000059604645
1743690059.7947092,1345000,0.699999988079071
1743690918.888784,1350000,0.4000000059604645
1743691752.7310421,1355000,0.5
1743692608.380206,1360000,0.6000000238418579
1743693433.9003687,1365000,0.30000001192092896
1743694280.6505346,1370000,0.699999988079071
1743695107.9143443,1375000,0.6000000238418579
1743695938.6637757,1380000,0.6000000238418579
1743696779.5651278,1385000,0.5
1743697625.275525,1390000,0.699999988079071
1743698458.4074552,1395000,0.699999988079071
1743699294.24435,1400000,0.4000000059604645
1743700137.0599108,1405000,0.699999988079071
1743700968.0409946,1410000,0.4000000059604645
1743701816.2980554,1415000,0.699999988079071
1743702650.3555906,1420000,0.5
1743703478.140469,1425000,0.699999988079071
1743704307.1413007,1430000,0.699999988079071
1743705156.5167935,1435000,0.5
1743705999.2187402,1440000,0.6000000238418579
1743706835.8975983,1445000,0.699999988079071
1743707691.1357071,1450000,0.699999988079071
1743708531.1202555,1455000,0.800000011920929
1743709361.5825431,1460000,0.5
1743710210.352756,1465000,0.6000000238418579
1743711044.9467163,1470000,0.699999988079071
1743711880.2403395,1475000,0.800000011920929
1743712722.361943,1480000,0.699999988079071
1743713560.3786948,1485000,0.800000011920929
1743714393.9558268,1490000,0.4000000059604645
1743715241.0349283,1495000,0.800000011920929
1743716080.9617844,1500000,0.800000011920929
1743716926.18338,1505000,0.5
1743717764.1711175,1510000,0.699999988079071
1743718617.6498084,1515000,0.6000000238418579
1743719458.543047,1520000,0.6000000238418579
1743720297.2371094,1525000,0.5
1743721134.2765892,1530000,0.5
1743721968.7252953,1535000,0.699999988079071
1743722805.2703986,1540000,0.800000011920929
1743723655.4133413,1545000,0.4000000059604645
1743724492.917217,1550000,0.699999988079071
1743725325.7489753,1555000,0.6000000238418579
1743726155.2418492,1560000,0.30000001192092896
1743726992.10897,1565000,0.6000000238418579
1743727836.0559416,1570000,0.699999988079071
1743728669.9774773,1575000,0.4000000059604645
1743729506.1958299,1580000,0.699999988079071
1743730342.8042445,1585000,0.4000000059604645
1743731181.3739653,1590000,0.6000000238418579
1743732023.4882686,1595000,0.5
1743732856.4078665,1600000,0.8999999761581421
1743733702.4814782,1605000,0.800000011920929
1743734527.1604111,1610000,0.699999988079071
1743735361.8204005,1615000,0.5
1743736206.861505,1620000,0.699999988079071
1743737059.177323,1625000,0.30000001192092896
1743737887.797096,1630000,0.5
1743738726.0850728,1635000,0.8999999761581421
1743739555.2760377,1640000,0.4000000059604645
1743740404.2265441,1645000,0.800000011920929
1743741258.06753,1650000,1.0
1743742096.4085138,1655000,0.6000000238418579
1743742923.3106303,1660000,0.699999988079071
1743743759.8677304,1665000,0.5
1743744599.955968,1670000,0.6000000238418579
1743745435.539574,1675000,0.4000000059604645
1743746266.840466,1680000,0.4000000059604645
1743747113.3514035,1685000,0.699999988079071
1743747954.1803463,1690000,0.6000000238418579
1743748795.2798169,1695000,0.699999988079071
1743749626.7253928,1700000,0.6000000238418579
1743750464.111966,1705000,0.699999988079071
1743751302.8346636,1710000,0.5
1743752139.4487133,1715000,0.6000000238418579
1743752972.6228878,1720000,0.4000000059604645
1743753826.758024,1725000,0.800000011920929
1743754664.6776998,1730000,0.5
1743755508.853353,1735000,0.800000011920929
1743756342.712924,1740000,0.8999999761581421
1743757170.3359017,1745000,0.4000000059604645
1743758014.615788,1750000,0.6000000238418579
1743758867.5764225,1755000,0.800000011920929
1743759699.1892803,1760000,0.5
1743760536.172948,1765000,0.699999988079071
1743761368.2405655,1770000,0.800000011920929
1743762203.0850377,1775000,0.5
1743763042.472589,1780000,0.699999988079071
1743763869.5723026,1785000,0.699999988079071
1743764705.669467,1790000,0.6000000238418579
1743765544.0098448,1795000,0.20000000298023224
1743766378.2156067,1800000,0.5
1743767216.4645176,1805000,0.699999988079071
1743768045.442873,1810000,0.6000000238418579
1743768884.4947429,1815000,0.5
1743769721.9852366,1820000,0.5
1743770567.590695,1825000,0.800000011920929
1743771410.781455,1830000,0.699999988079071
1743772237.4424174,1835000,0.4000000059604645
1743773080.8971221,1840000,0.699999988079071
1743773917.4671943,1845000,0.699999988079071
1743774769.0218234,1850000,0.800000011920929
1743775601.518468,1855000,0.6000000238418579
1743776435.0874662,1860000,0.4000000059604645
1743777264.2497265,1865000,0.6000000238418579
1743778091.1853466,1870000,0.4000000059604645
1743778934.3560176,1875000,0.699999988079071
1743779782.707023,1880000,0.4000000059604645
1743780622.4164712,1885000,0.699999988079071
1743781473.0227284,1890000,0.6000000238418579
1743782308.3454697,1895000,0.699999988079071
1743783145.3559513,1900000,0.5
1743783992.113726,1905000,0.699999988079071
1743784841.6074474,1910000,0.6000000238418579
1743785678.736117,1915000,0.6000000238418579
1743786524.4076145,1920000,0.30000001192092896
1743787363.090327,1925000,0.8999999761581421
1743788203.5569606,1930000,0.699999988079071
1743789037.0112073,1935000,0.6000000238418579
1743789876.0313797,1940000,0.4000000059604645
1743790708.251963,1945000,0.699999988079071
1743791555.1692197,1950000,0.6000000238418579
1743792396.3757212,1955000,0.699999988079071
1743793234.3420866,1960000,0.6000000238418579
1743794065.182203,1965000,0.30000001192092896
1743794895.0038717,1970000,0.5
1743795735.5337622,1975000,0.8999999761581421
1743796580.276243,1980000,0.6000000238418579
1743797425.182808,1985000,0.6000000238418579
1743798274.6925085,1990000,0.800000011920929
1743799104.374068,1995000,0.6000000238418579
1743799944.771057,2000000,0.6000000238418579
1743800001.5249743,2000002,0.6499999761581421
